sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,c_charge_desc,decile_score,two_year_recid,days_in_jail,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,age_cat_encoded
Male,27,25 - 45,African-American,0,0,0,4,-1.0,F,arrest case no charge,5,1,50,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,32,25 - 45,African-American,0,0,0,2,0.0,M,arrest case no charge,8,0,109,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,41,25 - 45,African-American,0,0,0,0,0.0,M,Assault,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,37,25 - 45,African-American,0,0,0,2,-1.0,F,Felony Driving While Lic Suspd,2,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,31,25 - 45,Other,0,0,0,0,-1.0,M,Battery,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Female,42,25 - 45,African-American,3,0,0,17,-8.0,F,Possession of Cocaine,10,1,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,19,Less than 25,African-American,1,0,1,1,-1.0,F,arrest case no charge,7,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,54,Greater than 45,Caucasian,0,0,0,2,-3.0,F,arrest case no charge,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,32,25 - 45,African-American,0,0,0,0,-1.0,M,Viol Prot Injunc Repeat Viol,5,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,56,Greater than 45,Caucasian,0,0,0,17,41.0,F,Corrupt Public Servant,4,1,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,44,25 - 45,Other,0,0,0,0,0.0,M,Battery,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Male,27,25 - 45,African-American,0,0,0,7,-1.0,F,Burglary Conveyance Unoccup,9,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,29,25 - 45,African-American,0,0,0,0,-1.0,F,Aggravated Battery (Firearm),4,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,24,Less than 25,Hispanic,1,0,0,6,-1.0,F,"Deliver 3,4 Methylenediox",10,1,218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Male,34,25 - 45,Caucasian,0,0,0,0,0.0,M,DUI Property Damage/Injury,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,20,Less than 25,African-American,0,0,0,0,-1.0,F,Grand Theft in the 3rd Degree,5,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,29,25 - 45,Other,0,0,0,0,-1.0,F,Burglary Dwelling Occupied,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Male,24,Less than 25,Caucasian,0,0,0,2,-8.2,M,arrest case no charge,3,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,28,25 - 45,Caucasian,0,0,0,1,-39.0,F,arrest case no charge,10,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,30,25 - 45,African-American,0,0,0,9,-1.0,F,Poss of Firearm by Convic Felo,10,1,196,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,51,Greater than 45,African-American,0,0,0,0,-1.0,M,Battery,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,42,25 - 45,African-American,0,0,0,1,0.0,M,Viol Pretrial Release Dom Viol,6,1,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,50,Greater than 45,African-American,0,0,0,7,-1.0,F,Aggrav Battery w/Deadly Weapon,2,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,33,25 - 45,Caucasian,0,0,0,1,0.0,M,Battery,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,50,Greater than 45,Caucasian,0,0,0,3,-1.0,F,Felony Battery (Dom Strang),3,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,54,Greater than 45,African-American,0,0,0,3,-1.0,F,arrest case no charge,6,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,30,25 - 45,African-American,0,0,0,0,0.0,M,Battery,3,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,29,25 - 45,Caucasian,0,0,0,2,-1.0,F,Felony Battery (Dom Strang),2,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,32,25 - 45,Hispanic,0,0,0,2,0.0,M,Viol Prot Injunc Repeat Viol,5,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,58,Greater than 45,Caucasian,0,0,0,2,-9.0,F,Battery on Law Enforc Officer,3,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,57,Greater than 45,Other,0,0,0,0,0.0,F,Aggravated Assault,1,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Male,44,25 - 45,African-American,0,0,0,24,53.0,M,Opert With Susp DL 2nd Offens,7,0,117,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,55,Greater than 45,Caucasian,0,0,0,3,0.0,M,Viol Injunction Protect Dom Vi,3,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Female,22,Less than 25,African-American,0,0,0,0,-2.0,M,Battery,3,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Female,23,Less than 25,African-American,0,0,0,1,-2.0,F,Poss Pyrrolidinovalerophenone,5,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,21,Less than 25,Caucasian,0,1,0,4,-1.0,M,Battery,7,1,33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,35,25 - 45,Caucasian,0,0,0,6,-10.0,F,Battery on a Person Over 65,5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,47,Greater than 45,Caucasian,0,0,0,2,-7.0,F,Possession of Cocaine,4,0,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,36,25 - 45,Caucasian,0,0,0,5,-1.0,M,Viol Injunct Domestic Violence,3,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,25,25 - 45,African-American,0,0,0,1,0.0,M,arrest case no charge,9,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,23,Less than 25,African-American,0,0,0,0,0.0,M,Possession of Alcohol Under 21,10,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,43,25 - 45,African-American,0,0,0,2,-1.0,F,arrest case no charge,3,0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,50,Greater than 45,African-American,0,0,0,18,-1.0,F,Driving While License Revoked,8,1,248,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,30,25 - 45,Hispanic,0,0,0,0,-1.0,M,DUI Property Damage/Injury,3,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,37,25 - 45,Hispanic,0,0,0,2,0.0,F,Aggravated Battery / Pregnant,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,30,25 - 45,African-American,0,1,1,7,-1.0,F,Possess Countrfeit Credit Card,5,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,26,25 - 45,African-American,0,1,0,5,-1.0,F,Resist Officer w/Violence,6,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,37,25 - 45,Hispanic,0,0,0,8,-8.0,F,Possession of Morphine,2,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,38,25 - 45,African-American,0,0,0,7,-1.0,M,Battery,6,0,197,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,27,25 - 45,Caucasian,0,0,0,6,-1.0,F,Grand Theft (Motor Vehicle),10,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,46,Greater than 45,Other,0,0,0,1,-1.0,F,arrest case no charge,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Female,20,Less than 25,African-American,1,0,0,1,0.0,F,arrest case no charge,10,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,54,Greater than 45,Caucasian,0,0,0,2,-29.0,F,arrest case no charge,4,1,29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,23,Less than 25,African-American,0,0,0,0,-1.0,F,Driving While License Revoked,5,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,25,25 - 45,African-American,0,0,0,0,-1.0,M,Battery,5,0,44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,33,25 - 45,Caucasian,0,0,0,2,-1.0,M,Driving License Suspended,2,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,20,Less than 25,Caucasian,0,0,0,0,-1.0,F,Child Abuse,3,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,29,25 - 45,Hispanic,0,0,0,0,0.0,F,Carrying Concealed Firearm,2,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,22,Less than 25,Caucasian,0,0,0,0,-1.0,F,Pos Cannabis W/Intent Sel/Del,6,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,30,25 - 45,African-American,0,0,0,7,0.0,M,Assault,10,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,33,25 - 45,African-American,0,0,0,13,0.0,F,Carrying Concealed Firearm,6,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,37,25 - 45,African-American,0,0,0,2,-13.0,F,Burglary With Assault/battery,3,0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,39,25 - 45,Caucasian,0,0,0,0,-1.0,F,Aggravated Assault W/Dead Weap,3,0,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,47,Greater than 45,Caucasian,0,0,0,1,-1.0,F,Grand Theft in the 3rd Degree,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,37,25 - 45,African-American,0,0,0,2,-2.2,M,Compulsory Attendance Violation,2,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,31,25 - 45,African-American,0,0,0,7,22.0,F,Felony Driving While Lic Suspd,3,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,28,25 - 45,Caucasian,0,0,0,0,-1.0,F,Burglary Unoccupied Dwelling,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,46,Greater than 45,African-American,0,0,0,0,0.0,F,Pos Cannabis W/Intent Sel/Del,7,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,20,Less than 25,African-American,0,0,0,1,-22.0,M,Prowling/Loitering,4,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,25,25 - 45,African-American,2,0,0,4,-1.0,F,arrest case no charge,10,1,86,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,54,Greater than 45,Caucasian,0,0,0,1,-1.0,F,Grand Theft in the 3rd Degree,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,24,Less than 25,African-American,0,0,0,1,-137.0,F,arrest case no charge,2,0,137,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,41,25 - 45,African-American,0,0,0,5,-1.0,M,Driving License Suspended,5,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,21,Less than 25,Hispanic,0,0,0,0,-1.0,F,Burglary Conveyance Unoccup,3,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Male,40,25 - 45,African-American,0,0,0,11,-1.0,M,Driving License Suspended,3,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,29,25 - 45,Other,0,0,0,2,-1.0,F,Felony Driving While Lic Suspd,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Male,42,25 - 45,African-American,0,0,0,0,-3.0,F,Possession Of Heroin,1,1,33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,33,25 - 45,Hispanic,0,0,0,0,-1.0,M,Battery,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,27,25 - 45,Caucasian,0,0,0,0,-1.0,F,Burglary Conveyance Unoccup,3,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,29,25 - 45,African-American,0,0,0,0,-1.0,F,Possession of Cocaine,5,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,21,Less than 25,African-American,0,0,0,2,-10.0,F,Grand Theft in the 3rd Degree,10,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,21,Less than 25,African-American,0,0,0,1,-1.0,F,arrest case no charge,6,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,38,25 - 45,Caucasian,0,0,0,1,-27.0,F,Possession Of Methamphetamine,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,28,25 - 45,African-American,0,0,0,11,-1.0,F,Neglect Child / No Bodily Harm,6,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,27,25 - 45,Caucasian,0,0,0,0,-1.0,M,Battery,2,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,38,25 - 45,African-American,0,0,0,0,-1.0,F,Trespass Structure w/Dang Weap,3,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,59,Greater than 45,African-American,0,0,0,22,-1.0,F,Felony Petit Theft,6,1,69,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,48,Greater than 45,African-American,0,0,0,0,0.0,M,DUI Property Damage/Injury,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,40,25 - 45,African-American,0,0,0,15,-1.0,F,Pos Cannabis W/Intent Sel/Del,9,1,72,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,37,25 - 45,Hispanic,0,0,0,5,-1.0,F,Driving While License Revoked,2,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,27,25 - 45,Caucasian,0,0,0,5,-12.0,M,Driving License Suspended,4,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,41,25 - 45,Caucasian,0,0,0,12,-45.0,F,Felony Battery w/Prior Convict,7,1,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,31,25 - 45,Hispanic,0,0,0,1,-1.0,F,arrest case no charge,5,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,26,25 - 45,African-American,0,0,0,0,-1.0,F,Carrying Concealed Firearm,3,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,28,25 - 45,Caucasian,0,0,0,5,-23.0,F,arrest case no charge,5,1,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,31,25 - 45,African-American,0,0,0,1,-24.2,F,arrest case no charge,6,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,53,Greater than 45,Caucasian,0,0,0,0,-1.0,F,Child Abuse,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,29,25 - 45,African-American,0,0,0,1,-1.0,M,Battery,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,34,25 - 45,Hispanic,0,0,0,4,-1.0,F,Burglary Dwelling Occupied,1,1,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Female,41,25 - 45,African-American,0,0,0,2,-1.0,M,Battery on Law Enforc Officer,3,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,25,25 - 45,African-American,0,0,0,2,-27.0,M,Operating W/O Valid License,5,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,32,25 - 45,Caucasian,0,0,0,1,0.0,F,Pos Cannabis W/Intent Sel/Del,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,46,Greater than 45,Caucasian,0,0,0,2,-14.0,F,arrest case no charge,2,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,31,25 - 45,African-American,0,0,0,1,650.0,F,arrest case no charge,6,0,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,36,25 - 45,Hispanic,0,0,0,0,0.0,F,Grand Theft in the 3rd Degree,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,29,25 - 45,Other,0,0,0,8,-1.0,F,Felony Petit Theft,6,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Male,33,25 - 45,Caucasian,0,1,0,5,-1.0,M,Battery,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,58,Greater than 45,Caucasian,0,0,0,1,-1.0,F,Possession of Cocaine,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,30,25 - 45,African-American,0,0,0,7,-1.0,F,Pos Cannabis W/Intent Sel/Del,10,1,602,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,25,25 - 45,African-American,0,0,0,1,0.0,F,Uttering Forged Bills,5,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,22,Less than 25,Caucasian,0,0,0,0,-1.0,F,Grand Theft in the 3rd Degree,8,0,57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,35,25 - 45,Caucasian,0,0,0,2,-3.0,M,Driving Under The Influence,3,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,26,25 - 45,Other,0,0,0,1,-31.0,F,Grand Theft in the 3rd Degree,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Female,24,Less than 25,Other,0,0,0,0,-1.0,F,Grand Theft in the 3rd Degree,4,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Male,69,Greater than 45,Caucasian,0,0,0,6,-1.0,F,Driving While License Revoked,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,48,Greater than 45,African-American,0,0,0,3,-1.0,F,Child Abuse,2,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,33,25 - 45,African-American,0,0,0,1,-0.6,F,arrest case no charge,10,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,30,25 - 45,Hispanic,0,0,0,0,0.0,M,Possess Cannabis/20 Grams Or Less,7,0,23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,21,Less than 25,Caucasian,0,0,0,1,-1.0,F,Possession of Cannabis,4,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,50,Greater than 45,African-American,0,0,0,3,0.0,F,Aggravated Assault W/Dead Weap,2,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,29,25 - 45,African-American,1,1,1,4,0.0,F,Carjacking with a Firearm,10,1,355,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,24,Less than 25,African-American,0,0,0,3,0.0,F,Aggrav Stalking After Injunctn,7,0,93,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,28,25 - 45,African-American,0,0,0,2,-1.0,M,arrest case no charge,4,0,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,54,Greater than 45,African-American,0,0,0,3,-66.0,M,Operating W/O Valid License,6,0,66,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,21,Less than 25,African-American,0,0,0,0,523.0,F,Grand Theft in the 3rd Degree,4,1,117,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,24,Less than 25,African-American,0,0,0,0,0.0,F,Poss Unlaw Issue Driver Licenc,2,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,34,25 - 45,African-American,0,1,0,10,0.0,F,arrest case no charge,7,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,42,25 - 45,African-American,0,0,0,1,-49.0,F,Grand Theft on 65 Yr or Older,1,0,21,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,39,25 - 45,Caucasian,0,0,0,0,-1.0,F,arrest case no charge,3,0,54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,22,Less than 25,African-American,0,1,0,3,-11.0,F,arrest case no charge,7,1,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,29,25 - 45,African-American,0,0,0,0,0.0,M,Driving Under The Influence,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,38,25 - 45,Hispanic,0,0,0,1,-1.0,M,Operating W/O Valid License,5,0,126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,24,Less than 25,African-American,0,0,0,2,0.0,F,Felony Battery w/Prior Convict,6,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,22,Less than 25,African-American,0,1,0,1,-5.4,M,Operating W/O Valid License,6,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Female,34,25 - 45,Caucasian,0,0,0,0,0.0,M,Driving License Suspended,7,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,44,25 - 45,African-American,0,0,0,0,-1.0,F,Aggrav Battery w/Deadly Weapon,1,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,44,25 - 45,Hispanic,0,0,0,0,-1.0,M,Battery,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,49,Greater than 45,Caucasian,0,0,0,2,-1.0,M,DUI Property Damage/Injury,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,26,25 - 45,Hispanic,0,0,0,1,-1.0,M,Reckless Driving,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,43,25 - 45,African-American,0,0,0,0,-1.0,M,Battery,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,26,25 - 45,Caucasian,0,0,0,10,-1.0,F,arrest case no charge,5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,44,25 - 45,Hispanic,0,0,0,0,-2.0,M,Battery,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,46,Greater than 45,African-American,0,0,0,8,400.0,F,arrest case no charge,3,1,279,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,53,Greater than 45,African-American,0,0,0,4,-1.4,F,Grand Theft in the 3rd Degree,7,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,20,Less than 25,African-American,0,0,0,0,-1.0,M,Battery,3,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,36,25 - 45,Caucasian,0,0,0,0,-1.0,M,Viol Injunct Domestic Violence,3,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,21,Less than 25,Hispanic,0,0,2,1,-8.0,F,arrest case no charge,9,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Female,34,25 - 45,Caucasian,0,0,0,1,-1.0,F,arrest case no charge,6,1,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,25,25 - 45,African-American,0,0,0,5,-1.0,F,Aggravated Battery / Pregnant,5,0,36,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,34,25 - 45,African-American,0,0,0,6,-1.0,F,arrest case no charge,8,1,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
