,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,two_year_recid,decile_score,sex_Male,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_M,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
1395,59,0,0,0,1,-21.0,0,1,False,True,False,False,False,True,False,False,False
1396,37,0,0,0,0,-4.0,1,2,True,False,False,False,False,True,False,False,False
1397,28,0,0,0,0,-1.0,1,4,False,False,False,False,False,True,False,False,False
1398,20,1,0,1,1,-47.0,1,10,True,False,True,False,False,False,False,False,False
1399,31,0,0,0,0,-1.0,0,2,True,False,False,False,False,False,False,False,False
1400,38,0,0,0,14,-1.0,1,10,False,False,False,False,False,False,False,False,False
1401,33,0,0,0,0,-4.0,1,1,True,False,False,False,False,False,False,False,False
1402,27,0,0,0,3,-1.0,1,8,True,False,False,False,False,False,False,False,False
1403,25,0,0,0,2,0.0,1,4,True,False,False,True,False,True,False,False,False
1404,42,0,0,0,2,-1.0,0,2,False,False,False,False,False,False,False,False,False
1405,22,0,0,0,3,-1.0,1,8,True,False,True,False,False,False,False,False,False
1406,21,0,0,0,0,-1.0,0,6,True,False,True,False,False,False,False,False,True
1407,57,0,0,0,15,-32.0,0,7,True,True,False,False,False,True,False,False,False
1408,45,0,0,0,1,0.0,1,5,True,True,False,False,False,True,False,False,False
1409,21,0,0,0,1,-11.0,1,3,False,False,True,True,False,False,False,False,False
1410,52,0,0,0,2,-1.0,0,1,True,True,False,True,False,True,False,False,False
1411,29,0,0,0,0,-1.0,0,3,True,False,False,True,False,True,False,False,False
1412,37,0,0,0,0,0.0,0,4,False,False,False,True,False,False,False,False,False
1413,34,0,0,1,0,-1.0,0,2,True,False,False,False,False,True,False,False,False
1414,53,0,0,0,0,0.0,1,1,True,True,False,True,False,False,False,False,False
1415,30,0,0,0,8,-1.0,1,8,False,False,False,False,False,False,False,False,False
1416,35,0,0,0,0,-7.0,0,3,True,False,False,True,False,False,True,False,False
1417,28,0,0,0,1,-1.0,0,4,True,False,False,False,False,True,False,False,False
1418,21,0,0,0,1,-1.0,0,8,True,False,True,False,False,False,False,False,False
1419,22,0,0,0,1,13.0,0,7,True,False,True,False,False,False,False,False,False
1420,42,0,0,0,1,-1.0,1,3,True,False,False,True,False,True,False,False,False
1421,26,0,0,0,3,0.0,1,4,True,False,False,False,False,False,False,False,False
1422,54,0,0,0,9,0.0,0,1,True,True,False,True,False,False,False,False,False
1423,39,0,0,0,1,-1.0,1,2,True,False,False,False,False,False,False,False,True
1424,30,2,0,0,20,0.0,1,9,True,False,False,False,False,False,False,False,False
1425,26,0,0,0,1,-1.0,1,6,False,False,False,False,False,False,False,False,False
1426,41,0,0,0,0,0.0,0,1,True,False,False,True,False,False,False,False,False
1427,23,1,0,1,5,0.0,1,5,True,False,True,True,False,True,False,False,False
1428,43,0,0,0,1,-1.0,1,2,True,False,False,False,False,True,False,False,False
1429,22,0,0,0,0,-1.0,1,3,True,False,True,True,False,False,False,False,False
1430,42,0,0,0,3,,0,5,True,False,False,True,False,False,True,False,False
1431,27,0,0,0,6,-1.0,1,3,False,False,False,False,False,True,False,False,False
1432,42,0,0,0,2,-1.0,0,3,False,False,False,True,False,False,False,False,False
1433,25,0,0,0,8,0.0,1,6,True,False,False,False,False,False,False,False,False
1434,49,0,0,0,4,0.0,0,2,True,True,False,True,False,False,False,False,False
1435,26,1,0,0,7,-43.0,1,9,True,False,False,False,False,False,False,False,False
1436,52,0,0,0,1,-1.0,0,1,True,True,False,False,False,True,False,False,False
1437,60,0,0,0,2,-1.0,0,1,False,True,False,False,False,True,False,False,False
1438,23,0,0,0,0,-1.0,0,6,False,False,True,True,False,False,False,False,False
1439,30,0,0,0,2,-1.0,0,7,True,False,False,True,False,False,False,False,False
1440,48,0,0,0,9,0.0,1,6,True,True,False,False,False,False,False,False,False
1441,32,0,0,0,2,0.0,1,7,True,False,False,False,False,False,False,False,False
1442,28,0,0,1,3,-1.0,1,3,True,False,False,False,False,False,True,False,False
1443,24,0,0,0,5,-1.0,1,7,True,False,True,False,False,False,False,False,False
1444,26,0,0,0,3,107.0,1,5,False,False,False,False,False,False,False,False,False
1445,22,0,0,0,3,20.0,1,5,True,False,True,False,False,False,False,False,False
1446,44,0,0,0,2,-1.0,0,2,True,False,False,False,False,False,False,False,False
1447,32,0,0,0,3,-1.0,0,4,True,False,False,False,False,True,False,False,False
1448,27,0,0,0,1,-1.0,0,2,False,False,False,True,False,False,False,False,False
1449,52,0,0,0,15,0.0,1,4,True,True,False,True,False,False,False,False,False
1450,61,0,0,0,3,0.0,1,2,True,True,False,True,False,True,False,False,False
1451,69,0,0,0,3,0.0,0,1,True,True,False,True,False,False,False,False,False
1452,51,0,0,0,2,-1.0,0,1,True,True,False,False,False,False,False,False,True
1453,21,0,0,0,1,-1.0,0,6,False,False,True,False,False,True,False,False,False
1454,31,1,0,0,2,-1.0,1,6,True,False,False,True,False,True,False,False,False
1455,19,0,2,0,3,-1.0,1,4,True,False,True,False,False,False,False,False,False
1456,24,0,5,0,12,0.0,1,9,True,False,True,True,False,False,False,False,False
1457,24,0,0,0,3,-1.0,1,8,True,False,True,False,False,True,False,False,False
1458,57,0,0,0,3,-2.0,0,1,True,True,False,False,False,False,True,False,False
1459,30,0,0,0,6,-1.0,0,7,True,False,False,False,False,True,False,False,False
1460,43,0,0,0,4,-1.0,1,1,True,False,False,False,False,False,False,False,False
1461,24,0,0,1,4,-1.0,0,7,True,False,True,False,False,False,False,False,False
1462,30,0,0,0,7,-18.0,0,7,False,False,False,True,False,True,False,False,False
1463,25,0,0,0,5,-1.0,1,9,True,False,False,False,False,False,False,False,False
1464,57,0,0,0,0,,1,2,True,True,False,True,False,True,False,False,False
1465,56,0,0,0,1,-1.0,0,8,False,True,False,False,False,True,False,False,False
1466,21,0,0,0,1,-8.0,0,8,True,False,True,False,False,False,False,False,False
1467,31,3,0,0,6,-1.0,1,10,True,False,False,False,False,False,False,False,False
1468,23,0,0,0,1,-1.0,0,9,False,False,True,False,False,False,False,False,False
1469,30,1,0,2,15,-1.0,1,10,True,False,False,False,False,False,False,False,False
1470,42,0,0,0,1,-13.0,0,1,True,False,False,True,False,False,False,False,True
1471,64,0,0,0,0,-1.0,0,3,True,True,False,False,False,True,False,False,False
1472,21,0,0,0,0,-1.0,1,6,False,False,True,False,False,True,False,False,False
1473,36,0,0,0,5,17.0,0,3,True,False,False,False,False,False,False,False,False
1474,50,0,0,0,1,-1.0,0,1,False,True,False,False,False,False,False,False,False
1475,23,0,0,0,0,0.0,1,3,True,False,True,True,False,False,False,False,False
1476,28,0,0,0,2,-1.0,0,3,True,False,False,False,False,False,False,True,False
1477,25,0,0,0,5,-3.0,0,7,False,False,False,False,False,True,False,False,False
1478,47,0,0,0,1,,0,6,False,True,False,False,False,False,False,False,False
1479,28,0,0,1,7,104.0,1,8,True,False,False,False,False,False,False,False,False
1480,53,0,0,0,4,,0,10,True,True,False,False,False,False,True,False,False
1481,54,0,0,0,14,-1.0,1,4,True,True,False,True,False,True,False,False,False
1482,37,0,0,0,6,-1.0,0,1,True,False,False,True,False,False,False,False,True
1483,25,0,0,1,5,-1.0,1,9,True,False,False,True,False,True,False,False,False
1484,63,0,0,0,0,0.0,1,1,True,True,False,True,False,True,False,False,False
1485,35,0,0,0,2,-1.0,0,7,True,False,False,True,False,False,False,False,False
1486,20,9,0,0,9,-70.0,1,4,True,False,True,False,False,False,False,False,False
1487,26,0,0,0,0,-1.0,1,1,True,False,False,True,False,False,True,False,False
1488,32,0,0,0,2,,0,3,True,False,False,False,False,False,False,False,False
1489,25,0,0,0,8,-1.0,1,10,True,False,False,True,False,False,False,False,False
1490,33,0,0,0,0,-1.0,0,1,True,False,False,True,False,True,False,False,False
1491,29,0,0,0,7,-1.0,0,3,True,False,False,False,False,False,False,False,False
1492,27,0,0,0,2,-1.0,0,4,True,False,False,True,False,False,True,False,False
1493,37,1,0,1,12,-1.0,1,9,True,False,False,True,False,False,False,False,False
1494,20,0,2,1,3,-1.0,1,10,False,False,True,True,False,True,False,False,False
1495,32,0,0,0,1,-1.0,1,2,True,False,False,False,False,False,False,False,False
1496,72,0,0,0,1,-23.0,0,1,True,True,False,True,False,True,False,False,False
1497,38,0,0,0,0,-1.0,0,1,True,False,False,False,False,True,False,False,False
1498,40,0,0,0,0,-1.0,0,2,True,False,False,False,False,True,False,False,False
1499,23,0,0,0,0,-1.0,0,3,True,False,True,False,False,True,False,False,False
1500,21,0,0,0,5,-10.0,1,8,True,False,True,False,False,True,False,False,False
1501,27,0,0,0,4,0.0,1,7,True,False,False,False,False,True,False,False,False
1502,55,0,0,0,13,-1.0,1,6,True,True,False,False,False,True,False,False,False
1503,23,0,3,0,5,,1,9,True,False,True,False,False,False,False,False,False
1504,41,0,0,0,0,-1.0,0,1,False,False,False,True,False,True,False,False,False
1505,56,0,0,0,1,-1.0,0,1,True,True,False,True,False,True,False,False,False
1506,55,0,0,0,11,-1.0,0,7,True,True,False,True,False,True,False,False,False
1507,23,0,0,0,0,-2.0,1,6,False,False,True,False,False,False,True,False,False
1508,28,0,0,0,3,-1.0,0,2,True,False,False,False,False,False,False,False,False
1509,31,0,0,0,2,-1.0,1,2,True,False,False,False,False,False,False,False,True
1510,56,0,0,0,3,-49.0,0,2,True,True,False,True,False,False,False,False,False
1511,53,0,0,0,0,-1.0,0,1,True,True,False,True,False,True,False,False,False
1512,27,0,0,0,6,-1.0,1,5,True,False,False,False,False,False,False,False,False
1513,22,0,0,0,0,-1.0,1,5,True,False,True,False,False,True,False,False,False
1514,22,0,0,1,0,-1.0,1,4,False,False,True,False,False,False,False,False,False
1515,33,0,0,0,7,-1.0,1,6,True,False,False,True,False,False,False,False,False
1516,34,0,0,0,15,-6.0,0,7,True,False,False,False,False,False,False,False,False
1517,22,0,0,0,0,0.0,1,3,True,False,True,True,False,False,True,False,False
1518,32,0,0,0,12,-1.0,0,8,True,False,False,False,False,False,False,False,False
1519,47,4,0,1,14,-1.0,1,9,True,True,False,False,False,False,False,False,False
1520,24,0,0,0,0,0.0,0,2,True,False,True,True,True,False,False,False,False
1521,25,0,4,4,14,-1.0,1,10,True,False,False,False,False,False,False,False,False
1522,56,0,0,0,0,0.0,0,1,True,True,False,False,False,True,False,False,False
1523,36,0,0,0,1,30.0,1,4,True,False,False,False,False,False,True,False,False
1524,28,0,0,0,4,0.0,1,6,True,False,False,False,False,False,False,False,False
1525,20,2,0,0,2,-1.0,1,9,True,False,True,False,False,False,False,False,False
1526,59,0,0,0,0,-2.0,0,1,True,True,False,True,False,False,True,False,False
1527,27,0,0,0,1,,1,7,False,False,False,False,False,True,False,False,False
1528,29,0,0,0,11,-1.0,0,8,False,False,False,False,False,False,False,False,False
1529,72,0,0,0,3,-5.0,0,1,True,True,False,False,False,True,False,False,False
1530,24,0,0,0,2,-1.0,1,7,False,False,True,True,False,False,False,False,False
1531,45,0,0,0,3,6.0,0,9,True,True,False,False,False,False,False,False,False
1532,30,0,0,0,7,0.0,1,10,True,False,False,True,False,False,False,False,False
1533,45,0,0,0,0,-1.0,0,1,True,True,False,True,False,False,False,False,False
1534,47,0,0,0,0,-1.0,0,1,True,True,False,True,False,True,False,False,False
1535,24,0,0,0,0,-1.0,1,3,True,False,True,False,False,False,False,False,False
1536,20,0,0,0,0,-1.0,1,3,True,False,True,True,False,False,False,False,False
1537,51,0,0,0,6,0.0,1,1,True,True,False,False,False,True,False,False,False
1538,34,0,0,0,2,,0,3,True,False,False,True,False,False,False,False,False
1539,22,0,0,0,2,102.0,0,3,True,False,True,False,False,False,True,False,False
1540,49,0,0,0,2,-1.0,1,2,False,True,False,True,False,True,False,False,False
1541,41,0,0,0,5,-1.0,0,1,True,False,False,False,False,True,False,False,False
1542,49,0,0,0,1,-16.0,0,3,True,True,False,False,False,True,False,False,False
1543,26,0,0,0,0,-1.0,0,1,True,False,False,True,False,False,True,False,False
1544,34,0,0,0,2,-49.0,1,3,False,False,False,False,False,True,False,False,False
1545,28,0,0,0,0,-1.0,0,3,False,False,False,True,False,False,False,False,False
1546,33,0,0,0,2,-1.0,0,2,True,False,False,True,False,True,False,False,False
1547,46,0,0,0,0,0.0,0,7,True,True,False,False,False,False,False,False,False
1548,21,0,0,0,0,-1.0,0,4,True,False,True,True,False,False,False,False,False
1549,26,0,1,3,14,0.0,1,9,True,False,False,False,False,False,False,False,False
1550,28,0,0,0,2,-68.0,0,5,False,False,False,True,False,False,True,False,False
1551,48,0,0,0,1,2.0,1,1,True,True,False,False,False,False,True,False,False
1552,58,0,0,0,24,0.0,1,6,True,True,False,False,False,False,False,False,False
1553,29,0,0,0,0,-1.0,0,1,True,False,False,False,False,False,False,False,True
1554,20,0,0,3,2,-1.0,1,10,False,False,True,False,False,False,False,False,False
1555,28,0,0,0,0,0.0,1,4,True,False,False,True,False,False,False,False,False
1556,21,0,0,0,0,0.0,1,8,True,False,True,False,False,True,False,False,False
1557,26,0,0,0,0,-1.0,0,7,True,False,False,False,False,False,False,False,True
1558,34,0,0,0,3,-4.0,0,1,True,False,False,True,False,False,False,False,False
1559,32,2,0,0,15,-1.0,1,8,True,False,False,False,False,False,False,False,False
1560,38,0,0,1,10,0.0,1,4,True,False,False,False,False,False,False,False,False
1561,22,0,0,0,0,-1.0,0,3,True,False,True,False,False,False,False,False,False
1562,42,0,0,0,2,-1.0,1,5,True,False,False,False,False,True,False,False,False
1563,57,0,0,0,0,-1.0,0,4,False,True,False,True,False,True,False,False,False
1564,56,0,0,0,1,-20.0,0,1,False,True,False,False,False,True,False,False,False
1565,32,0,0,0,2,0.0,1,5,True,False,False,True,False,False,True,False,False
1566,30,0,2,2,11,-1.0,0,8,True,False,False,False,False,False,False,False,False
1567,29,0,0,0,2,-1.0,0,1,True,False,False,True,False,False,False,False,False
1568,46,0,0,1,15,-1.0,1,7,True,True,False,False,False,False,False,False,False
1569,36,2,0,0,5,-64.0,0,10,True,False,False,False,False,False,False,False,False
1570,24,0,0,0,0,-1.0,0,3,False,False,True,False,False,False,False,False,False
1571,70,0,0,0,1,-1.0,0,1,False,True,False,False,False,False,False,False,False
1572,21,0,0,0,0,0.0,1,6,True,False,True,False,False,False,True,False,False
1573,45,0,0,0,1,-11.0,0,1,False,True,False,True,False,True,False,False,False
1574,33,0,0,0,2,-1.0,0,4,False,False,False,True,False,False,True,False,False
1575,39,0,1,0,6,0.0,0,5,False,False,False,False,False,False,False,False,False
1576,25,0,1,0,6,-16.0,0,4,True,False,False,False,False,True,False,False,False
1577,48,0,0,0,1,0.0,0,1,True,True,False,True,False,False,True,False,False
1578,32,0,0,0,1,-41.0,1,2,False,False,False,True,False,True,False,False,False
1579,46,0,0,0,0,-1.0,0,1,True,True,False,False,False,True,False,False,False
1580,28,0,0,0,0,0.0,1,2,True,False,False,True,False,True,False,False,False
1581,32,0,0,0,1,,0,2,True,False,False,True,False,True,False,False,False
1582,27,0,0,0,1,-1.0,0,2,True,False,False,False,False,False,False,False,False
1583,43,0,0,0,11,16.0,1,7,True,False,False,False,False,True,False,False,False
1584,56,0,0,0,5,-38.0,1,5,True,True,False,False,False,True,False,False,False
1585,30,0,0,0,9,0.0,1,10,True,False,False,False,False,False,False,False,False
1586,35,0,4,17,12,,0,9,True,False,False,False,False,False,False,False,False
1587,29,0,0,0,1,-22.0,0,3,True,False,False,False,False,True,False,False,False
1588,54,0,0,0,8,0.0,1,1,True,True,False,False,False,False,False,False,False
1589,20,0,0,0,0,0.0,0,4,False,False,True,False,False,True,False,False,False
1590,29,0,0,0,0,-1.0,0,1,True,False,False,False,False,False,False,False,False
1591,28,0,0,0,3,,0,2,True,False,False,False,False,False,False,False,True
1592,67,0,0,0,0,-1.0,0,1,True,True,False,True,True,False,False,False,False
1593,46,0,0,0,1,,0,5,False,True,False,True,False,False,False,False,False
1594,25,0,0,0,0,-1.0,0,2,True,False,False,False,False,False,False,False,True
1595,24,0,2,1,8,-1.0,1,9,True,False,True,False,False,False,False,False,False
1596,29,0,0,0,3,-1.0,0,6,True,False,False,False,False,False,False,False,True
1597,45,0,0,0,2,-1.0,0,6,True,True,False,True,False,False,False,False,False
1598,31,0,0,0,5,-1.0,1,5,True,False,False,False,False,False,False,False,False
1599,23,0,0,0,0,-1.0,1,3,True,False,True,False,False,True,False,False,False
1600,21,0,0,0,0,-1.0,1,8,True,False,True,False,False,False,False,False,False
1601,61,0,0,0,0,-1.0,0,1,True,True,False,True,False,True,False,False,False
1602,51,0,0,0,5,-1.0,1,7,False,True,False,True,False,True,False,False,False
1603,32,0,0,0,1,-15.0,0,1,True,False,False,False,False,False,False,False,True
1604,43,0,0,0,9,-2.0,0,6,True,False,False,False,False,True,False,False,False
1605,32,0,0,0,0,-1.0,0,1,True,False,False,True,False,False,False,False,True
1606,36,0,0,0,0,-1.0,0,5,True,False,False,False,False,False,False,False,False
1607,58,0,0,0,3,0.0,1,4,True,True,False,False,False,True,False,False,False
1608,32,0,0,0,1,,0,2,True,False,False,True,False,False,False,False,False
1609,57,0,0,0,12,-1.0,0,9,True,True,False,False,False,False,False,False,False
1610,37,0,0,0,2,0.0,0,7,True,False,False,False,False,False,False,False,False
1611,44,0,0,0,6,-1.0,0,6,True,False,False,False,False,False,False,False,False
1612,51,0,0,0,8,,0,2,True,True,False,False,False,False,False,False,False
1613,45,0,0,0,4,,0,6,True,True,False,False,False,False,True,False,False
1614,28,0,0,2,9,112.0,0,8,True,False,False,True,False,True,False,False,False
1615,45,0,0,0,8,-1.0,1,7,True,True,False,False,False,False,False,False,False
1616,48,0,0,0,1,-1.0,0,1,True,True,False,False,False,False,False,False,True
1617,26,0,1,1,13,0.0,1,8,True,False,False,False,False,False,False,False,False
1618,34,1,0,0,9,-1.0,1,6,True,False,False,False,False,True,False,False,False
1619,25,0,0,0,0,-1.0,0,3,True,False,False,False,False,False,False,False,False
1620,31,0,0,0,8,-1.0,1,7,True,False,False,True,False,False,False,False,False
1621,43,0,0,0,1,-1.0,0,1,True,False,False,False,False,False,False,False,False
1622,30,0,0,0,0,0.0,0,1,True,False,False,True,False,False,False,False,False
1623,50,0,0,0,0,-2.0,0,1,True,True,False,True,False,True,False,False,False
1624,31,0,0,0,2,-1.0,0,2,False,False,False,False,False,False,False,False,False
1625,33,0,0,0,7,-6.0,0,6,False,False,False,True,False,True,False,False,False
1626,32,0,0,0,1,-1.0,1,5,True,False,False,False,False,False,False,False,False
1627,46,0,0,0,0,0.0,1,1,False,True,False,True,False,True,False,False,False
1628,22,0,0,0,0,-1.0,0,6,True,False,True,False,False,False,True,False,False
1629,37,0,0,0,8,-1.0,1,5,True,False,False,False,False,False,False,False,False
1630,32,0,0,0,6,-1.0,1,6,False,False,False,False,False,True,False,False,False
1631,23,0,0,0,2,-1.0,1,7,False,False,True,False,False,False,False,False,False
