age,priors_count,juv_fel_count,juv_misd_count,juv_other_count,days_b_screening_arrest,is_recid,c_charge_desc
25,2,0,0,0,-1.0,0,Pos Cannabis W/Intent Sel/Del
42,1,0,0,0,-1.0,1,Felony Driving While Lic Suspd
27,2,0,0,0,-34.0,0,Possession Of Heroin
51,2,0,0,0,-1.0,0,arrest case no charge
33,23,0,0,0,525.0,1,arrest case no charge
24,0,0,0,1,0.0,0,Possession of Cannabis
37,4,0,0,0,0.0,0,arrest case no charge
37,0,0,0,0,-3.0,0,Possess Cannabis/20 Grams Or Less
27,0,0,0,0,-1.0,0,Battery
21,0,0,0,0,-1.0,0,Robbery / No Weapon
35,1,0,0,0,0.0,1,Aggravated Battery / Pregnant
24,0,0,0,0,-1.0,0,Possession of Cocaine
21,1,1,0,0,,0,arrest case no charge
49,2,0,0,0,-1.0,0,DUI Property Damage/Injury
38,9,0,0,0,-5.0,0,arrest case no charge
61,0,0,0,0,-1.0,0,DUI Level 0.15 Or Minor In Veh
30,0,0,0,0,0.0,0,Battery
22,3,0,0,0,-1.0,1,Battery on a Person Over 65
25,0,0,0,0,-1.0,1,Poss Counterfeit Payment Inst
30,3,0,0,0,-1.0,1,Battery
52,0,0,0,0,-1.0,0,Driving Under The Influence
26,0,0,0,0,-1.0,0,Aggravated Battery / Pregnant
26,0,0,0,0,-1.0,0,Battery
29,6,0,1,0,-55.0,0,Felon in Pos of Firearm or Amm
45,9,0,0,0,-1.0,1,Felony Petit Theft
20,0,0,0,0,-1.0,1,arrest case no charge
29,4,0,0,0,-1.0,1,arrest case no charge
43,1,0,0,0,-1.0,1,arrest case no charge
26,2,0,0,0,-1.0,0,D.U.I. Serious Bodily Injury
46,4,0,0,0,-1.0,0,arrest case no charge
46,0,0,0,0,-1.0,0,Felony Driving While Lic Suspd
39,8,0,0,0,-56.0,0,Aggravated Assault W/dead Weap
29,12,0,0,0,-1.0,1,Possession of Cocaine
41,0,0,0,0,0.0,0,DUI Property Damage/Injury
29,11,0,0,1,-65.0,1,arrest case no charge
25,5,0,0,0,-1.0,0,Poss Anti-Shoplifting Device
23,2,1,0,0,-1.0,0,Deliver Cocaine
46,1,0,0,0,51.0,1,arrest case no charge
30,0,0,0,0,-1.0,0,DUI Property Damage/Injury
34,1,0,0,0,-1.0,0,arrest case no charge
70,11,0,0,0,-13.0,1,Possession of Cocaine
52,2,0,0,0,-1.0,0,arrest case no charge
51,4,0,0,0,-26.0,1,Susp Drivers Lic 1st Offense
45,15,0,0,0,-1.0,1,Driving While License Revoked
55,21,0,0,0,0.0,1,Felony Battery w/Prior Convict
49,1,0,0,0,-1.0,0,arrest case no charge
26,9,0,0,0,404.0,1,Driving License Suspended
47,0,0,0,0,0.0,0,Battery on Law Enforc Officer
27,0,0,0,0,0.0,0,Battery
25,5,0,2,0,-3.0,1,DUI Level 0.15 Or Minor In Veh
21,1,0,1,0,0.0,1,arrest case no charge
37,26,0,0,1,-1.0,1,Driving While License Revoked
21,1,0,0,0,-1.0,1,Possession of Cocaine
21,0,0,0,0,-2.0,0,Burglary Structure Unoccup
25,4,0,0,0,0.0,1,Possession of Cocaine
27,3,0,0,0,-1.0,1,Neglect Child / Bodily Harm
30,3,0,0,0,-1.0,1,Crimin Mischief Damage $1000+
70,0,0,0,0,-1.0,0,DUI Property Damage/Injury
37,11,0,0,0,-1.0,1,Deliver Cannabis
46,5,0,0,0,0.0,1,Agg Fleeing and Eluding
40,4,0,0,0,-1.0,1,Battery
20,1,1,0,0,427.0,1,Grand Theft in the 3rd Degree
43,18,0,0,0,-1.0,1,arrest case no charge
38,15,0,0,0,0.0,0,Aggravated Assault w/Firearm
29,0,0,0,0,0.0,0,Crim Use of Personal ID Info
37,8,0,0,0,0.0,1,Opert With Susp DL 2nd Offens
38,3,0,0,0,-21.0,0,Possession of Cocaine
27,0,0,0,0,-4.0,0,Possession of Cannabis
20,0,0,0,0,0.0,1,Aggravated Assault W/Dead Weap
44,0,0,0,0,0.0,0,Driving Under The Influence
31,6,0,0,0,-1.0,0,Battery
29,3,0,0,0,-1.0,1,arrest case no charge
48,13,0,0,0,-96.0,1,Child Abuse
30,0,0,0,0,-1.0,0,Battery
25,2,0,0,0,-25.0,1,arrest case no charge
40,3,0,0,0,-1.0,0,Driving While License Revoked
49,3,0,0,0,1025.0,1,Resist Officer w/Violence
33,1,0,0,0,0.0,0,Susp Drivers Lic 1st Offense
26,5,0,0,0,-1.0,1,Threat Public Servant
31,1,0,1,0,0.0,0,Possess Cannabis/20 Grams Or Less
61,1,0,0,0,-1.0,0,DUI Property Damage/Injury
30,2,0,0,0,-1.0,0,Use Of 2 Way Device To Fac Fel
62,0,0,0,0,-1.0,0,Assault
27,4,0,0,0,8.0,1,Leave Acc/Attend Veh/More $50
48,9,0,0,0,-1.0,0,Grand Theft (Motor Vehicle)
40,0,0,0,0,-1.0,0,Possession of Cocaine
24,0,0,0,0,-1.0,0,Possession Of Methamphetamine
22,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
30,4,0,0,0,-1.0,1,Battery
63,0,0,0,0,0.0,0,DUI Property Damage/Injury
46,0,0,0,0,,0,arrest case no charge
33,4,0,0,0,-1.0,0,Possession of Cocaine
21,1,1,0,0,81.0,1,Robbery Sudd Snatch No Weapon
43,0,0,0,0,-5.0,1,Driving Under The Influence
26,3,0,0,0,0.0,1,Pos Cannabis W/Intent Sel/Del
51,1,0,0,0,-17.0,0,Neglect Child / No Bodily Harm
39,3,0,0,0,-1.0,1,arrest case no charge
30,0,0,0,0,-1.0,1,Battery
32,14,0,0,0,-1.0,1,Felony Driving While Lic Suspd
22,0,0,0,0,-2.0,0,Petit Theft
59,0,0,0,0,-1.0,0,Possession of Cocaine
38,37,0,5,0,-1.0,1,arrest case no charge
23,2,0,0,0,0.0,0,arrest case no charge
42,0,0,0,0,0.0,1,Battery
20,1,1,0,0,-37.0,1,arrest case no charge
38,2,0,0,0,0.0,1,Burglary Dwelling Assault/Batt
34,2,0,0,0,-1.0,0,Possession of Cannabis
36,7,0,0,0,-1.0,1,Criminal Mischief
35,7,0,0,0,-86.0,1,Sexual Battery / Vict 12 Yrs +
36,0,0,0,0,-1.0,1,Battery
31,1,0,0,0,-14.0,0,Felony Battery (Dom Strang)
28,3,0,0,0,-1.0,1,arrest case no charge
28,1,0,0,0,0.0,1,"Poss3,4 Methylenedioxymethcath"
60,3,0,0,0,-120.0,0,Resist Officer w/Violence
43,0,0,0,0,-1.0,0,Deliver Cannabis
40,1,0,0,0,-1.0,0,arrest case no charge
31,15,0,2,0,-1.0,1,Possession of Cocaine
54,6,0,0,0,-1.0,1,Possession of Cocaine
26,1,0,0,0,,0,arrest case no charge
24,17,0,0,0,-1.0,1,arrest case no charge
41,0,0,0,0,-3.0,1,Escape
21,1,0,0,1,-1.0,1,arrest case no charge
29,1,0,0,0,-1.0,1,Poss Contr Subst W/o Prescript
22,0,0,0,1,-1.0,0,Uttering a Forged Instrument
52,9,0,0,0,-1.0,1,Felony Petit Theft
40,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
37,0,0,0,0,,0,Aggrav Battery w/Deadly Weapon
21,1,0,0,0,982.0,0,Grand Theft in the 3rd Degree
45,1,0,0,0,-1.0,0,Aggrav Battery w/Deadly Weapon
29,1,0,0,0,0.0,1,DUI/Property Damage/Persnl Inj
46,10,0,0,0,-1.0,1,Felony Battery (Dom Strang)
21,1,0,1,2,-1.0,0,Burglary Conveyance Unoccup
50,7,1,0,0,,0,Battery
35,6,0,0,0,-10.0,1,Battery on a Person Over 65
52,1,0,0,0,1.0,1,Viol Injunct Domestic Violence
48,0,0,0,0,0.0,0,DUI Level 0.15 Or Minor In Veh
29,9,0,0,3,-1.0,1,Petit Theft $100- $300
48,0,0,0,0,-1.0,0,Battery
31,10,0,0,0,-8.0,1,arrest case no charge
21,3,0,0,0,-1.0,1,Pos Cannabis W/Intent Sel/Del
32,0,0,0,0,0.0,1,Tamper With Witness/Victim/CI
47,0,0,0,0,-1.0,0,Battery
62,1,0,0,0,,0,Possess Drug Paraphernalia
21,3,1,2,2,-1.0,1,Criminal Mischief
35,13,3,0,0,-1.0,0,Possession of Cocaine
46,3,0,0,0,-22.0,1,Operating W/O Valid License
34,5,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
52,2,0,0,0,-5.0,0,arrest case no charge
39,7,0,1,0,114.0,0,Possession of Cocaine
21,0,0,0,0,-1.0,1,Battery
53,1,0,0,0,-2.0,0,Aggravated Assault W/Dead Weap
19,0,0,0,0,-1.0,1,Felony Battery w/Prior Convict
22,0,0,0,0,-1.0,0,Open Carrying Of Weapon
45,1,0,0,0,-1.0,0,arrest case no charge
27,0,0,0,0,-1.0,0,Burglary With Assault/battery
25,0,0,0,0,-1.0,0,Battery
30,0,0,0,0,0.0,1,Felony DUI (level 3)
31,2,0,0,0,0.0,1,Driving While License Revoked
28,3,0,0,0,-1.0,0,arrest case no charge
36,3,0,0,0,-1.0,1,Battery
27,7,0,0,0,-1.0,1,arrest case no charge
42,1,0,0,0,0.0,0,Possession of Cocaine
35,0,0,0,0,0.0,1,Possession of Cocaine
33,2,0,0,0,-29.0,0,Poss Contr Subst W/o Prescript
24,6,1,0,0,-1.0,1,"Deliver 3,4 Methylenediox"
25,21,0,1,0,-14.0,1,arrest case no charge
42,0,0,0,0,-1.0,0,Battery
21,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
28,0,0,0,0,0.0,0,Battery
27,25,0,0,0,18.0,1,arrest case no charge
21,0,0,0,0,-1.0,0,Burglary Unoccupied Dwelling
26,0,0,0,0,0.0,1,Battery
36,0,0,0,0,-1.0,0,Felony Battery (Dom Strang)
23,1,0,0,0,237.0,1,Possess Cannabis/20 Grams Or Less
49,0,0,0,0,-1.0,1,Possession of Cocaine
29,11,0,0,0,-68.0,1,Possession of Cocaine
44,0,0,0,0,-1.0,1,Possession of Cocaine
28,1,0,0,0,-25.0,0,Battery
27,2,0,0,0,530.0,1,Driving License Suspended
35,12,0,0,0,-2.0,1,Possession Of Alprazolam
36,19,0,0,0,544.0,1,Driving License Suspended
46,2,0,0,0,266.0,0,Susp Drivers Lic 1st Offense
34,3,0,0,0,-1.0,0,Felony Driving While Lic Suspd
45,15,0,0,0,-1.0,1,Driving While License Revoked
28,9,0,0,0,-1.0,1,Driving While License Revoked
25,1,0,0,0,-1.0,0,Aggrav Battery w/Deadly Weapon
21,1,0,1,0,0.0,1,Assault
48,1,0,0,0,-1.0,0,Hiring with Intent to Defraud
37,1,0,0,0,-1.0,0,Battery
24,3,0,0,0,-3.0,1,Possession of Cocaine
37,1,0,0,0,-1.0,1,Battery
39,1,0,0,0,-3.0,0,Solicit Deliver Cocaine
24,1,0,0,1,-1.0,1,Burglary Conveyance Unoccup
49,2,0,0,0,-1.0,0,arrest case no charge
35,3,0,0,0,,1,Aggravated Battery / Pregnant
23,1,0,0,0,-1.0,1,arrest case no charge
36,4,0,0,0,-123.0,1,Possession of Cocaine
43,5,0,0,0,-1.0,0,Burglary Structure Unoccup
28,6,0,0,0,-1.0,1,arrest case no charge
21,4,1,0,0,122.0,1,arrest case no charge
53,1,0,0,0,-1.0,0,DUI Property Damage/Injury
27,2,0,0,0,-14.0,1,Petit Theft $100- $300
39,0,0,0,0,-1.0,0,Viol Injunct Domestic Violence
47,22,0,0,0,-1.0,1,Felony Driving While Lic Suspd
28,4,0,0,0,-1.0,1,Uttering a Forged Instrument
49,7,0,0,0,,0,Possession of Cocaine
36,2,0,0,0,-4.0,0,"Poss3,4 Methylenedioxymethcath"
24,1,0,0,0,-1.0,0,arrest case no charge
35,0,0,0,0,-1.0,0,Battery
23,3,0,0,0,0.0,0,Tampering With Physical Evidence
26,2,0,0,0,-1.0,0,Aggrav Battery w/Deadly Weapon
31,7,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
30,14,0,3,2,0.0,1,Carrying Concealed Firearm
25,2,0,0,0,0.0,0,Driving Under The Influence
24,6,0,0,0,0.0,1,Deliver Cocaine
34,1,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
26,2,0,0,0,-29.0,0,Battery
26,7,0,0,0,-49.0,0,Carrying A Concealed Weapon
60,0,0,0,0,-1.0,0,False Imprisonment
20,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
36,10,1,0,0,92.0,1,Battery
23,0,0,0,0,0.0,0,"Poss3,4 Methylenedioxymethcath"
26,5,0,0,0,-1.0,1,arrest case no charge
40,4,0,0,0,0.0,0,Driving Under The Influence
28,1,0,0,0,-1.0,1,Felony Driving While Lic Suspd
49,1,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
46,8,0,0,0,400.0,1,arrest case no charge
19,1,0,1,0,0.0,1,arrest case no charge
53,1,0,0,0,-12.0,0,arrest case no charge
56,5,0,0,0,-45.0,0,Possession of Oxycodone
24,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
31,0,0,0,0,-5.0,0,Stalking (Aggravated)
33,2,0,0,0,-1.0,0,Possession of Hydromorphone
26,8,0,3,0,-1.0,1,Robbery / Weapon
56,1,0,0,0,-65.0,0,Tamper With Witness/Victim/CI
32,2,0,0,0,-1.0,0,Possession Of Alprazolam
25,0,0,0,0,0.0,1,arrest case no charge
21,1,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
38,3,0,0,0,0.0,0,Felony Battery w/Prior Convict
23,0,0,0,0,-4.0,1,Fleeing Or Attmp Eluding A Leo
67,4,0,0,0,,0,Driving License Suspended
20,0,0,0,1,-1.0,1,arrest case no charge
39,4,0,0,0,-2.0,1,Aggravated Assault W/Dead Weap
24,1,0,0,0,-1.0,1,Burglary Unoccupied Dwelling
23,0,0,0,0,0.0,0,Agg Fleeing/Eluding High Speed
49,3,0,0,0,-1.0,0,arrest case no charge
31,7,0,0,0,-1.0,1,Poss of Firearm by Convic Felo
20,1,0,0,0,-26.0,1,Grand Theft in the 3rd Degree
28,0,0,0,0,0.0,0,Battery
67,3,0,0,0,-1.0,0,arrest case no charge
33,0,0,0,0,0.0,0,Aggravated Battery / Pregnant
20,1,1,0,0,-189.0,1,arrest case no charge
40,4,0,0,0,-80.0,0,arrest case no charge
52,0,0,0,0,-1.0,0,Solicitation On Felony 3 Deg
45,17,0,0,0,-1.0,1,Felony Petit Theft
27,8,0,0,1,-1.0,1,Poss Cocaine/Intent To Del/Sel
22,1,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
36,9,0,0,0,-42.0,0,Driving While License Revoked
40,0,0,0,0,-1.0,1,Battery
30,1,0,0,0,0.0,1,Expired DL More Than 6 Months
42,1,0,0,0,-1.0,0,arrest case no charge
24,2,0,0,1,0.0,1,False Ownership Info/Pawn Item
46,4,0,0,0,-5.0,0,Video Voyeur-<24Y on Child >16
38,4,0,0,0,0.0,0,Sell or Offer for Sale Counterfeit Goods
39,2,0,0,0,-113.0,1,Crimin Mischief Damage $1000+
32,0,0,0,0,-1.0,1,Lve/Scen/Acc/Veh/Prop/Damage
26,0,0,0,0,-1.0,0,Grand Theft (Motor Vehicle)
54,1,0,0,0,-1.0,1,Battery
27,2,0,0,0,-10.0,0,Lewd/Lasc Battery Pers 12+/<16
61,1,0,0,0,0.0,0,arrest case no charge
51,1,0,0,0,-1.0,1,Possess Cannabis/20 Grams Or Less
57,0,0,0,0,0.0,0,Aggrav Battery w/Deadly Weapon
24,3,0,0,3,-1.0,1,Battery
34,1,0,0,0,-1.0,0,arrest case no charge
27,1,0,0,0,-1.0,0,Throw Missile Into Pub/Priv Dw
28,10,0,0,0,15.0,1,Operating W/O Valid License
35,10,0,0,0,0.0,1,Viol Prot Injunc Repeat Viol
30,6,0,0,0,0.0,1,Driving While License Revoked
53,1,0,0,0,733.0,0,arrest case no charge
44,0,0,0,0,-1.0,0,Robbery / No Weapon
57,3,0,0,0,,1,Posses/Disply Susp/Revk/Frd DL
61,10,0,0,0,-1.0,0,Burglary Conveyance Unoccup
26,1,0,0,0,-1.0,1,arrest case no charge
48,10,1,0,0,-1.0,1,Felony Driving While Lic Suspd
42,4,0,0,0,0.0,0,Driving License Suspended
38,10,0,0,0,-1.0,1,Possession of Cocaine
39,4,0,0,0,-32.0,0,Grand Theft in the 3rd Degree
53,0,0,0,0,-1.0,0,Battery
26,3,0,0,0,-1.0,1,Poss Of Controlled Substance
22,1,0,0,0,-1.0,1,Burglary Unoccupied Dwelling
50,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
44,16,3,0,0,-1.0,0,Driving Under The Influence
24,4,0,1,3,-1.0,1,Agg Assault W/int Com Fel Dome
21,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
50,0,0,0,0,0.0,0,Possession of Cocaine
36,0,0,0,0,0.0,0,Battery
39,0,0,0,0,-1.0,0,arrest case no charge
24,2,0,0,0,729.0,0,Crim Use Of Personal Id Info
54,7,0,0,0,-1.0,0,Fraudulent Use of Credit Card
29,0,0,0,0,0.0,0,Resist Officer w/Violence
26,0,0,0,0,-1.0,0,Battery
41,3,0,0,0,-1.0,1,Felony Driving While Lic Suspd
23,1,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
34,0,0,0,0,-1.0,0,Battery
31,11,0,0,0,0.0,1,False Ownership Info/Pawn Item
20,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
49,10,0,0,0,-1.0,1,arrest case no charge
26,4,0,0,0,0.0,1,Possession Of Methamphetamine
28,1,0,0,0,-1.0,1,Possession of Cocaine
26,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
55,1,0,0,0,-1.0,0,Possession of Cocaine
22,0,0,0,0,-1.0,0,Prowling/Loitering
26,0,0,0,0,-1.0,0,Possess Cannabis/20 Grams Or Less
56,0,0,0,0,0.0,0,Battery
66,1,0,0,0,331.0,0,arrest case no charge
46,2,0,0,0,-1.0,0,Possession Of Diazepam
58,16,0,0,0,-1.0,1,arrest case no charge
28,4,0,0,0,-1.0,0,Burglary Structure Assault/Batt
33,8,0,0,0,-1.0,1,Possession of Oxycodone
31,0,0,0,0,-1.0,0,Battery
26,1,0,0,0,0.0,0,Poss Of Controlled Substance
35,4,0,0,0,,0,Poss Of Controlled Substance
41,12,0,0,0,-45.0,1,Felony Battery w/Prior Convict
34,0,0,0,0,-1.0,0,Battery
33,0,0,0,0,-1.0,0,Sell or Offer for Sale Counterfeit Goods
32,0,0,0,0,-1.0,0,Felony Driving While Lic Suspd
37,9,0,0,0,0.0,1,Poss Cocaine/Intent To Del/Sel
50,1,0,0,0,-22.0,0,Possession of Cocaine
35,1,0,0,0,-1.0,0,arrest case no charge
47,0,0,0,0,-6.0,1,Prostitution/Lewd Act Assignation
52,8,0,0,0,-1.0,0,arrest case no charge
26,5,0,1,2,-1.0,1,Shoot In Occupied Dwell
36,1,0,0,0,,1,arrest case no charge
45,13,0,0,0,-1.0,1,Felony Driving While Lic Suspd
19,0,0,0,0,-1.0,1,Battery
41,8,0,0,0,-1.0,1,Driving While License Revoked
24,0,0,0,0,0.0,0,Battery
21,1,0,1,0,-1.0,1,Robbery / No Weapon
54,0,0,0,0,-1.0,0,Battery
49,0,0,0,0,-1.0,0,Grand Theft (Motor Vehicle)
42,1,0,0,0,0.0,0,arrest case no charge
21,1,0,0,0,0.0,1,Possession of Cocaine
61,30,0,0,0,-56.0,0,arrest case no charge
46,5,0,0,0,0.0,1,Battery On A Person Over 65
74,0,0,0,0,0.0,0,DUI - Enhanced
38,0,0,0,0,0.0,0,Possession of Cannabis
75,2,0,0,0,,0,Driving License Suspended
39,1,0,0,0,-1.0,0,arrest case no charge
38,0,0,0,0,-1.0,0,arrest case no charge
19,1,1,0,1,-1.0,1,arrest case no charge
28,0,0,0,0,-1.0,1,Burglary Unoccupied Dwelling
53,2,0,0,0,,0,arrest case no charge
25,1,0,0,0,-1.0,1,Fleeing or Eluding a LEO
53,1,0,0,0,-1.0,0,DUI Property Damage/Injury
53,4,0,0,0,,0,Grand Theft in the 3rd Degree
23,2,0,1,0,-1.0,0,Burglary Unoccupied Dwelling
55,33,0,0,0,-1.0,1,Felony Petit Theft
64,1,0,0,0,-1.0,0,arrest case no charge
23,1,0,0,0,-1.0,1,Battery
38,1,0,0,0,,0,Driving Under The Influence
23,4,0,0,2,-1.0,1,Possession of Cannabis
41,0,0,0,0,0.0,0,Burglary Structure Unoccup
53,0,0,0,0,0.0,0,Driving Under The Influence
34,0,0,0,0,-1.0,0,Battery on a Person Over 65
24,0,0,0,0,-1.0,1,Felony Battery (Dom Strang)
26,1,0,0,0,-1.0,0,Criminal Mischief Damage <$200
44,4,0,0,0,-1.0,0,Driving While License Revoked
27,0,0,0,0,0.0,0,Aggrav Battery w/Deadly Weapon
28,14,0,0,0,-1.0,0,Pos Cannabis W/Intent Sel/Del
55,1,0,0,0,-1.0,0,DUI Property Damage/Injury
22,2,0,0,0,-60.0,0,arrest case no charge
36,15,0,0,0,-1.0,0,arrest case no charge
29,6,0,0,0,-236.0,1,Fail To Redeliver Hire Prop
23,1,0,0,0,-1.0,0,arrest case no charge
56,1,0,0,0,0.0,0,Driving Under The Influence
27,2,0,0,0,-1.0,1,Possession Of Alprazolam
37,1,0,0,0,-1.0,0,Battery
32,1,0,0,0,-1.0,1,Leaving the Scene of Accident
41,18,2,0,0,-1.0,1,Unlaw Use False Name/Identity
22,1,0,0,0,-1.0,1,Battery on Law Enforc Officer
37,1,0,0,0,-1.0,1,Possession of Cocaine
45,3,0,0,0,0.0,0,Viol Pretrial Release Dom Viol
31,14,0,0,0,-1.0,0,Aggravated Assault
42,7,0,0,0,-1.0,1,Felony Battery (Dom Strang)
26,20,0,2,2,-1.0,1,Grand Theft (Motor Vehicle)
33,0,0,0,0,0.0,1,"Deliver 3,4 Methylenediox"
22,0,0,0,0,0.0,1,DUI Level 0.15 Or Minor In Veh
32,2,0,0,0,-61.0,1,Resist Officer w/Violence
36,1,0,0,0,0.0,0,Battery
54,0,0,0,0,0.0,0,Prostitution/Lewd Act Assignation
25,5,0,1,2,-1.0,1,arrest case no charge
24,3,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
23,0,0,0,0,-1.0,0,Leaving Acc/Unattended Veh
61,0,0,0,0,0.0,0,Battery
42,0,0,0,0,-1.0,0,Driving Under The Influence
28,1,0,0,0,0.0,1,DUI Property Damage/Injury
27,1,0,0,0,-1.0,0,Possess Cannabis/20 Grams Or Less
24,2,0,0,0,-18.0,0,Battery
33,14,0,0,0,-59.0,0,Possession of Oxycodone
32,16,0,0,0,-1.0,1,Driving While License Revoked
38,0,0,0,0,-7.0,0,Felony Battery (Dom Strang)
21,1,0,1,1,-1.0,1,Unl/Disturb Education/Instui
27,1,0,0,0,-1.0,1,Possession Burglary Tools
39,0,0,0,0,-1.0,0,Possession of Cocaine
29,0,0,0,0,-1.0,0,Uttering a Forged Instrument
29,1,0,0,0,-2.0,0,Possession of Cocaine
65,6,0,0,0,-61.0,0,arrest case no charge
36,1,0,0,0,23.0,1,Possession Of Alprazolam
46,0,0,0,0,0.0,1,Pos Cannabis W/Intent Sel/Del
44,7,1,0,0,-1.0,1,Poss of Cocaine W/I/D/S 1000FT Park
27,0,0,0,0,-1.0,0,Susp Drivers Lic 1st Offense
27,8,0,0,0,-1.0,1,Felony Battery (Dom Strang)
61,0,0,0,0,0.0,0,Battery
47,0,0,0,0,-1.0,1,Battery
27,1,0,0,0,-1.0,0,Battery
28,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
31,1,0,0,0,-1.0,1,Battery
26,9,0,0,0,0.0,1,Violation Of Boater Safety Id
53,2,0,0,0,-1.0,1,arrest case no charge
26,1,0,0,0,-1.0,1,arrest case no charge
25,2,0,0,0,-23.0,0,arrest case no charge
23,5,0,0,0,-1.0,1,Resist/Obstruct W/O Violence
21,4,0,3,1,-1.0,1,arrest case no charge
23,1,0,0,0,0.0,0,Leave Acc/Attend Veh/More $50
30,3,0,1,1,-1.0,0,Battery
45,2,0,0,0,-1.0,0,False Motor Veh Insurance Card
27,2,0,0,0,-1.0,1,Battery
57,6,0,0,0,370.0,1,Opert With Susp DL 2nd Offens
44,8,0,0,0,231.0,1,arrest case no charge
26,0,0,0,0,-1.0,0,Battery
21,0,0,0,0,-1.0,1,arrest case no charge
63,1,0,0,0,,0,Felony Battery (Dom Strang)
62,0,0,0,0,-1.0,0,Lve/Scen/Acc/Veh/Prop/Damage
48,0,0,0,0,-1.0,0,Possession of Cocaine
53,1,0,0,0,-1.0,0,DWLS Susp/Cancel Revoked
62,3,0,0,0,-1.0,1,DUI Property Damage/Injury
28,5,1,1,0,-1.0,0,Aggrav Stalking After Injunctn
56,1,0,0,0,0.0,0,Fleeing Or Attmp Eluding A Leo
35,2,0,0,0,-8.0,0,arrest case no charge
56,2,0,0,0,-1.0,1,Viol Injunction Protect Dom Vi
22,2,1,0,0,-1.0,1,Uttering a Forged Instrument
26,5,0,0,0,-1.0,1,Aggrav Child Abuse-Agg Battery
35,4,0,0,0,0.0,0,Driving License Suspended
22,1,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
60,3,0,0,0,,0,Susp Drivers Lic 1st Offense
37,7,1,0,0,-1.0,0,Deliver Cocaine 1000FT Store
32,0,0,0,0,0.0,0,Uttering Forged Bills
33,3,0,0,0,-1.0,1,Aggravated Assault W/Dead Weap
38,2,0,0,0,0.0,1,Felony Driving While Lic Suspd
53,0,0,0,0,-1.0,0,Battery
32,0,0,0,0,-1.0,0,Battery
26,0,0,0,0,-1.0,0,Criminal Mischief Damage <$200
61,0,0,0,0,-1.0,0,DUI Level 0.15 Or Minor In Veh
21,0,0,0,0,-1.0,0,Battery
69,22,0,0,0,-1.0,0,Assault
26,0,0,0,0,0.0,0,Driving Under The Influence
30,9,0,0,0,-1.0,1,Poss of Firearm by Convic Felo
21,1,0,0,0,-5.0,0,arrest case no charge
41,0,0,0,0,0.0,0,DUI Property Damage/Injury
45,0,0,0,0,-1.0,1,Driving While License Revoked
31,10,0,1,3,-1.0,1,Driving While License Revoked
22,0,0,0,0,-2.0,0,Aggravated Battery On 65/Older
54,0,0,0,0,0.0,1,Agg Battery Grt/Bod/Harm
50,2,0,0,0,-1.0,1,Battery
50,5,0,0,0,,0,arrest case no charge
37,11,2,0,0,-1.0,0,Pos Cannabis W/Intent Sel/Del
21,0,0,0,0,-1.0,1,Deliver Cocaine
23,6,0,0,0,-1.0,1,Viol Injunct Domestic Violence
30,0,0,0,0,-1.0,1,False Imprisonment
53,2,0,0,0,-32.0,0,Possess/Use Weapon 1 Deg Felon
30,11,0,0,0,-1.0,1,arrest case no charge
26,5,0,0,0,0.0,0,Lve/Scen/Acc/Veh/Prop/Damage
30,1,0,0,0,-62.0,1,arrest case no charge
59,0,0,0,0,-1.0,0,Battery
29,13,0,0,0,-1.0,1,Driving While License Revoked
67,0,0,0,0,-3.0,0,Solicitation On Felony 3 Deg
30,13,0,0,0,-2.0,1,Poss Pyrrolidinovalerophenone
25,5,0,0,0,-1.0,1,Battery
45,8,0,0,0,-1.0,0,Felony Petit Theft
35,4,0,0,0,,0,Fail Obey Driv Lic Restrictions
22,0,0,0,1,0.0,1,Carjacking w/o Deadly Weapon
41,8,0,0,0,0.0,1,Driving While License Revoked
46,3,0,0,0,-1.0,1,Possession of Cocaine
27,0,0,0,0,-1.0,0,Battery
37,13,0,0,0,-1.0,1,Felony Driving While Lic Suspd
22,0,0,0,2,-1.0,1,Burglary Conveyance Unoccup
19,0,0,0,0,-1.0,1,Pos Cannabis W/Intent Sel/Del
45,2,0,0,0,-1.0,0,arrest case no charge
33,5,0,0,0,-1.0,1,Possession of Cocaine
52,7,0,0,0,-1.0,1,Felony Petit Theft
21,0,0,0,0,-1.0,0,Possession Of Alprazolam
43,6,0,0,0,0.0,1,arrest case no charge
